ISO3,CropCode,ClimateCode,PlantingYear,TechnologyKey,INTENSITY_ADOPT_AREA,PRODUCTION_ADOPT_AREA,cum_PRODUCTION_ADOPT_AREA,GWP_ADOPT_AREA,cum_GWP_ADOPT_AREA,IMPACT_ADOPT_AREA,IMPACT_HarvestArea,IMPACT_base_HarvestArea,cum_CO2,cum_N2O,cum_CH4
BEL,MZ,hadgem,2005,best,-0.113557428,56795651.81,567956518.1,-21690819.2,-216908192,41157.920516,51011.277029,48334.363887,-223800573,6892381.01,0
BEL,MZ,hadgem,2020,best,-0.07230864,34469116.766,912647685.75,-23687731.51,-401034599.8,38217.897235,47367.401436,45184.578458,-342099331.4,-58935268.43,0
BEL,MZ,hadgem,2030,best,-0.042845627,26317203.259,1175819718.3,-15007922.68,-518141639.9,37055.614164,45926.863552,44023.667743,-463690716.9,-54450922.95,0
BEL,MZ,hadgem,2050,best,-0.038649431,53798419.169,1713803910,-10804339.91,-547230390.5,35866.424793,44452.977902,42749.382531,-512981424.7,-34248965.84,0
BEL,WH,gfdl,2005,best,-0.055791094,20159770.202,201597702.02,-84379044.57,-843790445.7,200778.54123,202806.6073,213112.72949,-814377128.5,-29413317.17,0
BEL,WH,gfdl,2020,best,-0.03866652,19364264.729,395240349.3,-67188505.65,-1387683242,186893.41456,188781.22683,200346.34688,-1372769738,-14913504.86,0
BEL,WH,gfdl,2030,best,-0.008386505,19195587.585,587196225.15,-45415262.04,-1447204294,175239.94786,177010.04834,188840.25391,-1467207253,20002959.197,0
BEL,WH,gfdl,2050,best,-0.008445361,20835835.804,795554583.19,-36715375.36,-1497884982,165291.8302,166961.44465,178772.91883,-1534312250,36427268.088,0
BEL,WH,hadgem,2005,best,-0.056691766,25359089.167,253590891.67,-82266764.53,-822667645.3,197442.74193,199437.11306,212719.51137,-804396356.7,-18271288.64,0
BEL,WH,hadgem,2020,best,-0.031353506,21823258.968,471823481.36,-57018224.57,-1232399492,182913.61287,184761.22512,199571.9278,-1287891915,55492423.17,0
BEL,WH,hadgem,2030,best,-0.006688813,26479244.045,736615921.81,-39792321.02,-1246196038,172492.05184,174234.3958,189945.70931,-1355647876,109451838.24,0
BEL,WH,hadgem,2050,best,-0.012241606,26335018.163,999966103.44,-32536989.21,-1330301681,164914.65334,166580.45792,183598.58889,-1485844836,155543155.11,0
BEN,MZ,gfdl,2005,best,-0.487521177,335171911.84,3351719118.4,-104725050,-1047250500,417516.53653,465621.53335,427124.72758,-1317645477,270394976.84,0
BEN,MZ,gfdl,2020,best,-0.401033781,449521315.05,7846932268.9,-63624310.79,-1284842630,457443.69432,510141.68239,466342.90886,-1837988998,553146368.15,0
BEN,MZ,gfdl,2030,best,-0.367723686,461442181.7,12461354086,-23806391.28,-1052997044,495466.50775,552535.90844,503799.48163,-2052119249,999122205.14,0
BEN,MZ,gfdl,2050,best,-0.355064788,454004961.3,17001403699,-44751596.71,-1149847109,523090.99314,583335.19509,530087.52767,-2268604462,1118757353.6,0
