ISO3,CropCode,ClimateCode,PlantingYear,TechnologyKey,INTENSITY_ADOPT_AREA,PRODUCTION_ADOPT_AREA,cum_PRODUCTION_ADOPT_AREA,GWP_ADOPT_AREA,cum_GWP_ADOPT_AREA,IMPACT_ADOPT_AREA,IMPACT_HarvestArea,IMPACT_base_HarvestArea,cum_CO2,cum_N2O,cum_CH4
BDI,WH,gfdl,2020,best,-0.048949414,1211987.1532,18556423.363,405912.37584,2470302.2611,11691.194411,11809.287284,12021.3673,-17090008.95,19560311.215,0
BDI,WH,gfdl,2030,best,-0.014585043,1036363.8357,28920061.72,409576.2778,10894058.58,12865.206229,12995.157807,13246.9739,-19143023.12,30037081.7,0
BDI,WH,gfdl,2050,best,-0.019523333,1373035.2627,42650414.347,236442.17883,18053352.111,13969.83552,14110.94497,14388.8956,-19130868.5,37184220.613,0
BDI,WH,hadgem,2005,best,-0.07275466,574996.68511,5749966.8511,-350857.0693,-3508570.693,10619.991554,10727.264196,11031.7298,-10458163.13,6949592.4348,0
BDI,WH,hadgem,2020,best,-0.047966136,1273134.3623,18481310.475,402220.78508,2630584.4164,11668.237538,11786.098523,12169.6798,-16682431.74,19313016.155,0
BDI,WH,hadgem,2030,best,-0.00513566,902861.96121,27509930.087,376524.50397,10849348.936,13180.466587,13313.602613,13788.5493,-18343368.39,29192717.324,0
BDI,WH,hadgem,2050,best,-0.011137663,1074780.4047,38257734.134,400242.26527,18625575.294,14799.041717,14948.526987,15549.4958,-19426086.24,38051661.537,0
BEL,MZ,gfdl,2005,best,-0.076037198,31153613.575,311536135.75,-26882459.86,-268824598.6,47913.699137,48397.675896,48206.3999,-295854390.4,27029791.765,0
BEL,MZ,gfdl,2020,best,-0.057226911,11484291.893,426379054.69,-30760835.82,-506977581.6,44552.404873,45002.429165,45052.7725,-452798030.4,-54179551.26,0
BEL,MZ,gfdl,2030,best,-0.033499526,7997285.8526,506351913.21,-17749603.32,-653693700.6,43728.571757,44170.274502,44384.5783,-633027174.2,-20666526.4,0
BEL,MZ,gfdl,2050,best,0.0034896598,20488343.471,711235347.92,-10452762.25,-584846112.4,43069.210115,43504.252641,43850.8112,-612869284.7,28023172.243,0
BEL,MZ,hadgem,2005,best,-0.090041201,52277176.304,522771763.04,-26291035.09,-262910350.9,49489.761685,49989.658268,48334.364,-278016598.2,15106247.31,0
BEL,MZ,hadgem,2020,best,-0.060763897,25465220.896,777423972,-29925848.06,-498839876.7,46032.759466,46497.736834,45184.5784,-429375286.8,-69464589.92,0
BEL,MZ,hadgem,2030,best,-0.033556625,22390284.295,1001326814.9,-16094037.58,-602026689.5,44657.300596,45108.38444,44023.6678,-557432585.7,-44594103.81,0
BEL,MZ,hadgem,2050,best,-0.021171732,39332231.816,1394649133.1,-11989418.96,-594595371.8,43243.51121,43680.314354,42749.3824,-573476104.5,-21119267.33,0
BEL,WH,gfdl,2005,best,-0.050274971,12413679.393,124136793.93,-78433247.02,-784332470.2,204798.9168,206867.59273,213112.73,-793495042.3,9162572.1322,0
BEL,WH,gfdl,2020,best,-0.03608817,13752951.304,261666306.97,-65236242.65,-1304516931,191650.92676,193586.79471,200346.346,-1322634152,18117221.729,0
BEL,WH,gfdl,2030,best,-0.009253019,16558864.406,427254951.03,-44655039.5,-1387517487,180008.66497,181826.93431,188840.253,-1438626471,51108983.602,0
BEL,WH,gfdl,2050,best,-0.01030775,18100050.932,608255460.35,-34537271.28,-1472278458,169993.27319,171710.37696,178772.919,-1570686305,98407846.987,0
BEL,WH,hadgem,2005,best,-0.048263053,15419029.685,154190296.85,-72729634.57,-727296345.7,202637.2488,204684.0897,212719.512,-734091518.3,6795172.6285,0
BEL,WH,hadgem,2020,best,-0.031363497,17344710.462,327637401.47,-54058344.68,-1150577296,188908.01226,190816.174,199571.929,-1233578043,83000747.327,0
BEL,WH,hadgem,2030,best,-0.003965649,24216640.238,569803803.85,-36469098.31,-1137628388,178971.72251,180779.51769,189945.71,-1283907228,146278840.32,0
BEL,WH,hadgem,2050,best,-0.009669901,23700318.769,806806991.54,-30236831.62,-1193984893,172008.53171,173745.99163,183598.589,-1383860556,189875663.26,0
