ISO3,CropCode,ClimateCode,PlantingYear,TechnologyKey,INTENSITY_ADOPT_AREA,PRODUCTION_ADOPT_AREA,cum_PRODUCTION_ADOPT_AREA,GWP_ADOPT_AREA,cum_GWP_ADOPT_AREA,IMPACT_ADOPT_AREA,IMPACT_HarvestArea,IMPACT_base_HarvestArea,cum_CO2,cum_N2O,cum_CH4
BEL,MZ,hadgem,2005,best,-0.094726895,37316378.698,373163786.98,-25540831.06,-255408310.6,40333.104895,49988.997536,48334.364,-235456664.4,-19951646.19,0
BEL,MZ,hadgem,2020,best,-0.066779391,20153117.959,574694966.57,-27237831.1,-468689038.3,37542.231963,46529.97943,45184.5784,-352718162.4,-115970876,0
BEL,MZ,hadgem,2030,best,-0.043729735,19097986.405,765674830.62,-16067873.26,-591167547.3,36453.631467,45180.763998,44023.6678,-471776908.1,-119390639.2,0
BEL,MZ,hadgem,2050,best,-0.033279211,31830552.104,1083980351.7,-13003029.26,-625196171.4,35294.538186,43744.179552,42749.3824,-501033652.7,-124162518.7,0
BEL,WH,gfdl,2005,best,-0.050274971,12535698.674,125356986.74,-79204200.42,-792042004.2,206811.97158,208900.98139,213112.73,-801294639.1,9252634.9114,0
BEL,WH,gfdl,2020,best,-0.038585252,12612511.952,251482106.26,-67162257.94,-1361845469,193745.27037,195702.2933,200346.346,-1398951050,37105580.415,0
BEL,WH,gfdl,2030,best,-0.010542288,16012314.911,411605255.37,-48807539.02,-1466270545,182151.8203,183991.73768,188840.253,-1522951103,56680558.033,0
BEL,WH,gfdl,2050,best,-0.011399054,17422186.343,585827118.8,-37296533.31,-1568670784,172250.73778,173990.64422,178772.919,-1669848012,101177227.94,0
BEL,WH,hadgem,2005,best,-0.050534242,17639780.456,176397804.56,-75945293.38,-759452933.8,204835.6623,206904.70939,212719.512,-769586063.5,10133129.68,0
BEL,WH,hadgem,2020,best,-0.031567127,16682816.753,343225972.1,-56783557.5,-1193440993,191182.71903,193113.85761,199571.929,-1271477096,78036102.515,0
BEL,WH,hadgem,2030,best,-0.006533055,23813808.125,581364053.34,-39792858.49,-1218551766,181373.53064,183205.58651,189945.71,-1347988926,129437159.51,0
BEL,WH,hadgem,2050,best,-0.010094943,23865984.35,820023896.84,-32548590.41,-1282506650,174623.46093,176387.33427,183598.589,-1448610541,166103890.63,0
BEN,MZ,gfdl,2005,best,-0.384609265,229810832.24,2298108322.4,-93208248.68,-932082486.8,410437.05667,457725.19574,427124.72705,-1083116825,151034338.57,0
BEN,MZ,gfdl,2020,best,-0.289708795,314147680.11,5439585123.5,-57765127,-1158750751,450252.96403,502121.75091,466342.90828,-1464267640,305516888.42,0
BEN,MZ,gfdl,2030,best,-0.267519774,328348728.68,8723072410.3,-32345484.98,-1132456501,488750.211,545045.59372,503799.48247,-1671777810,539321308.62,0
BEN,MZ,gfdl,2050,best,-0.27835574,352489940.49,12247971815,-36798506.27,-1187201484,516969.40951,576508.53672,530087.52645,-1811383639,624182155.79,0
BEN,MZ,hadgem,2005,best,-0.346599787,243153854.62,2431538546.2,-96351487.12,-963514871.2,390786.19719,456263.17326,426978.4886,-1067978170,104463298.9,0
BEN,MZ,hadgem,2020,best,-0.296143738,305312440.53,5484662951.5,-59421112.12,-1218515153,427777.52616,499439.05587,465499.30964,-1457534662,239019508.82,0
BEN,MZ,hadgem,2030,best,-0.262237884,345569265.58,8940355607.3,-35071254.4,-1214238645,461372.74826,538646.87559,500112.44233,-1653818415,439579769.68,0
BEN,MZ,hadgem,2050,best,-0.281193198,343323386.31,12373589470,-38536062.02,-1252615165,483793.28368,564810.03879,522260.37107,-1742445752,489830587.47,0
BEN,RI,gfdl,2005,best,-0.08263574,117221.98949,1172219.8949,-17169.89462,-171698.9462,205.8073555,6166.3547014,7143.99653,-839792.0141,-99171.84436,767264.91217
